"# Port-Hamiltonian IBVS — Muñoz-Arias, Ito & Scherpen (2025) — PIXEL COORDINATES"
# LOG_FILE=redPH_PIDL_gain3.csv
# DATE_UNIX=1774888805.805
# IMG_WIDTH=1280
# IMG_HEIGHT=720
# MU_DES=0.0
# ELL_DES=468.0000
# ELL_DES_NORM=0.65
# Z_DES_REF=1.207795
# LAMBDA_U=1.92
# LAMBDA_V=1.92
# LAMBDA_U_PX=2457.6000
# LAMBDA_V_PX=1382.4000
# OBJ_HEIGHT=0.23
# D_C=0.09
# K_MU=17
# K_ELL=0.5
# KI_MU=0.002
# KI_ELL=0.001
# KD_MU=0.5
# KD_ELL=0.1
# LEAK=0.03
# K_AW=0.0
# LAMBDA_DLS=0.0
# ENABLE_INTEGRAL=1
# MAX_INT_U=12800.0
# MAX_INT_ELL=7200.0
# VX_MAX=10
# WZ_MAX=10
# VY_ENABLE=1
# CONF_THRESH=0.4
# MIN_STABLE_FRAMES=2

t,mu,Z_est,ell,mu_des,Z_des_ref,ell_des,e_mu,e_ell,z_mu,z_ell,H,dH,aw_mu,aw_ell,sat_active,vx_cmd,vy_cmd,wz_cmd,x_center_px,y_center_px,bbox_height_px,bottle_seen,stable,rpm1_t,rpm2_t,rpm3_t,rpm4_t,rpm1,rpm2,rpm3,rpm4,duty1,duty2,duty3,duty4
16.338,-577.3660,1.9162,294.9874,0.0000,1.2078,468.0000,-577.3660,-173.0126,-1077.0802,-586.5295,464874859.2500,12302507.0000,-0.0000,-0.0000,0,1.3969,-1.2907,-1.9605,62.6340,287.9382,294.9874,1,1,300.00,60.74,-50.41,300.00,71.49,89.36,44.68,44.68,100.00,0.00,10.23,100.00
16.371,-581.8242,1.9458,290.5009,0.0000,1.2078,468.0000,-581.8242,-177.4991,-1094.9454,-591.7281,477682763.0000,12807903.7500,-0.0000,-0.0000,0,1.4592,-1.3061,-1.9867,58.1758,300.7599,290.5009,1,1,300.00,73.06,-39.27,300.00,106.92,80.19,26.73,80.19,100.00,0.00,15.69,100.00
16.406,-579.2390,1.8441,306.5220,0.0000,1.2078,468.0000,-579.2390,-161.4780,-1113.8420,-596.6989,491044212.5000,13361449.5000,-0.0000,-0.0000,0,1.2858,-1.2894,-1.9350,60.7610,302.7082,306.5220,1,1,300.00,81.28,-32.55,300.00,71.49,44.68,8.94,44.68,100.00,34.88,24.56,100.00
16.439,-578.2511,1.7971,314.5258,0.0000,1.2078,468.0000,-578.2511,-153.4742,-1131.9194,-601.1971,503877414.2500,12833201.7500,-0.0000,-0.0000,0,1.2094,-1.2832,-1.9102,61.7489,294.7793,314.5258,1,1,300.00,54.86,-56.00,300.00,151.96,80.45,0.00,125.14,100.00,0.00,50.52,100.00
16.471,-571.9042,1.8338,308.2457,0.0000,1.2078,468.0000,-571.9042,-159.7543,-1149.3848,-605.7982,516553584.5000,12676170.2500,-0.0000,-0.0000,0,1.2493,-1.2688,-1.9077,68.0958,294.5649,308.2457,1,1,300.00,42.98,-66.46,300.00,106.57,79.93,-35.52,79.93,100.00,0.00,30.49,100.00
16.506,-569.1048,1.8725,301.8662,0.0000,1.2078,468.0000,-569.1048,-166.1338,-1167.7451,-610.8795,530253930.2500,13700345.7500,-0.0000,-0.0000,0,1.3028,-1.2642,-1.9162,70.8952,302.7346,301.8662,1,1,300.00,51.56,-57.75,300.00,106.86,71.24,-26.71,80.14,100.00,0.00,30.58,100.00
16.538,-546.9560,1.8005,313.9430,0.0000,1.2078,468.0000,-546.9560,-154.0570,-1184.2720,-615.2614,542447105.2500,12193175.0000,-0.0000,-0.0000,0,1.1323,-1.2004,-1.8155,93.0440,297.4137,313.9430,1,1,300.00,61.03,-48.76,300.00,107.24,62.56,-26.81,142.99,100.00,4.33,23.33,100.00
16.574,-527.9201,1.7750,318.4427,0.0000,1.2078,468.0000,-527.9201,-149.5573,-1202.3242,-620.0678,556012490.5000,13565385.2500,-0.0000,-0.0000,0,1.0475,-1.1499,-1.7451,112.0799,304.5736,318.4427,1,1,300.00,41.18,-62.84,300.00,107.03,53.52,-26.76,44.60,100.00,0.00,34.66,100.00
16.608,-509.2271,1.8413,306.9808,0.0000,1.2078,468.0000,-509.2271,-161.0192,-1218.3074,-624.8787,568515531.2500,12503040.7500,-0.0000,-0.0000,0,1.0967,-1.1047,-1.7150,130.7729,300.8619,306.9808,1,1,300.00,33.70,-66.29,299.73,70.94,53.20,-26.60,115.28,100.00,0.00,37.56,100.00
16.641,-480.0194,1.7817,317.2598,0.0000,1.2078,468.0000,-480.0194,-150.7402,-1232.9486,-629.2365,579974095.2500,11458564.0000,-0.0000,-0.0000,0,0.9442,-1.0295,-1.5983,159.9806,301.1240,317.2598,1,1,300.00,47.87,-50.39,300.00,89.30,62.51,-44.65,125.01,100.00,0.00,10.42,100.00
16.674,-451.1624,1.8062,312.9487,0.0000,1.2078,468.0000,-451.1624,-155.0513,-1246.6230,-633.7324,591061796.0000,11087700.7500,-0.0000,-0.0000,0,0.9129,-0.9593,-1.5163,188.8376,303.2804,312.9487,1,1,300.00,32.21,-59.36,268.33,89.09,53.46,-35.64,80.18,100.00,0.00,24.83,100.00
16.706,-421.6372,1.8048,313.1893,0.0000,1.2078,468.0000,-421.6372,-154.8107,-1258.9641,-638.0940,601346735.8750,10284939.8750,-0.0000,-0.0000,0,0.8488,-0.8885,-1.4208,218.3628,302.4641,313.1893,1,1,300.00,36.05,-50.82,254.52,53.63,44.69,-26.81,8.94,100.00,0.00,25.07,100.00
16.741,-394.8162,1.7948,314.9432,0.0000,1.2078,468.0000,-394.8162,-153.0568,-1271.4095,-642.7618,612022739.3750,10676003.5000,-0.0000,-0.0000,0,0.7834,-0.8257,-1.3304,245.1838,302.3032,314.9432,1,1,300.00,34.38,-47.03,235.80,71.24,35.62,-26.72,115.77,100.00,4.51,22.12,100.00
16.774,-375.4231,1.7331,326.1450,0.0000,1.2078,468.0000,-375.4231,-141.8550,-1282.4830,-646.7860,621559778.0000,9537038.6250,-0.0000,-0.0000,0,0.6758,-0.7819,-1.2466,264.5769,301.3260,326.1450,1,1,294.21,31.38,-44.85,217.98,141.84,35.46,-26.59,70.92,100.00,2.23,20.49,100.00
16.807,-356.9171,1.8149,311.4424,0.0000,1.2078,468.0000,-356.9171,-156.5576,-1292.8430,-651.2480,631011692.7500,9451914.7500,-0.0000,-0.0000,0,0.7378,-0.7388,-1.2129,283.0829,308.7872,311.4424,1,1,267.71,18.83,-52.60,196.29,80.22,35.65,-35.65,53.48,100.00,0.00,19.45,100.00
16.842,-339.8927,1.7550,322.0869,0.0000,1.2078,468.0000,-339.8927,-145.9131,-1303.4038,-655.6805,640661094.3750,9649401.6250,-0.0000,-0.0000,0,0.6410,-0.7015,-1.1387,300.1073,313.5184,322.0869,1,1,269.76,34.59,-34.90,200.27,98.15,35.69,-26.77,80.30,100.00,4.61,12.40,100.00
16.874,-323.5157,1.7020,332.1092,0.0000,1.2078,468.0000,-323.5157,-135.8908,-1312.5901,-659.4343,649044198.9375,8383104.5625,-0.0000,-0.0000,0,0.5592,-0.6666,-1.0692,316.4843,311.4125,332.1092,1,1,246.30,22.99,-42.26,181.05,79.11,26.37,-17.58,79.11,100.00,2.78,25.65,94.04
16.909,-302.5927,1.6812,336.2233,0.0000,1.2078,468.0000,-302.5927,-131.7767,-1321.9402,-663.4125,657722141.2500,8677942.3125,-0.0000,-0.0000,0,0.5086,-0.6214,-0.9954,337.4073,302.5818,336.2233,1,1,225.71,13.54,-47.72,164.45,35.72,26.79,-35.72,44.65,100.00,0.00,15.53,100.00
16.942,-278.7939,1.7704,319.2808,0.0000,1.2078,468.0000,-278.7939,-148.7192,-1329.7075,-667.5966,665539352.6250,7817211.3750,-0.0000,-0.0000,0,0.5674,-0.5677,-0.9421,361.2061,306.8767,319.2808,1,1,208.36,10.55,-46.48,151.33,97.97,26.72,-26.72,35.63,99.82,0.00,21.75,100.00
16.974,-263.3739,1.6858,335.2923,0.0000,1.2078,468.0000,-263.3739,-132.7077,-1336.9244,-671.2354,672714268.2500,7174915.6250,-0.0000,-0.0000,0,0.4635,-0.5370,-0.8698,376.6261,312.4606,335.2923,1,1,207.64,26.95,-27.03,153.66,71.13,26.67,-17.78,106.69,100.00,5.68,13.34,50.25
17.010,-250.0343,1.6207,348.7692,0.0000,1.2078,468.0000,-250.0343,-119.2308,-1344.5208,-674.8212,680160805.8750,7446537.6250,-0.0000,-0.0000,0,0.3882,-0.5107,-0.8097,389.9657,304.4629,348.7692,1,1,184.15,13.23,-36.61,134.31,134.11,17.88,0.00,62.58,51.64,1.73,35.25,70.09
17.043,-241.0601,1.7490,323.1921,0.0000,1.2078,468.0000,-241.0601,-144.8079,-1351.0579,-678.8779,687276073.3125,7115267.4375,-0.0000,-0.0000,0,0.4988,-0.4880,-0.8118,398.9399,303.3806,323.1921,1,1,166.26,3.70,-42.70,119.87,133.74,17.83,-17.83,98.08,37.66,0.00,25.87,30.16
17.078,-230.9860,1.6565,341.2297,0.0000,1.2078,468.0000,-230.9860,-126.7703,-1357.7646,-682.6249,694327099.2500,7051025.9375,-0.0000,-0.0000,0,0.4007,-0.4694,-0.7575,409.0140,318.9265,341.2297,1,1,180.30,24.98,-21.53,133.79,97.76,8.89,-26.66,124.42,77.74,18.33,1.87,20.24
17.111,-216.7536,1.6396,344.7424,0.0000,1.2078,468.0000,-216.7536,-123.2576,-1363.5767,-686.0186,700549194.1562,6222094.9062,-0.0000,-0.0000,0,0.3717,-0.4401,-0.7075,423.2464,317.1821,344.7424,1,1,160.18,10.76,-32.64,116.78,44.68,26.81,-8.94,116.18,100.00,0.00,24.95,13.22
17.144,-203.0675,1.6033,352.5511,0.0000,1.2078,468.0000,-203.0675,-115.4489,-1368.8136,-689.0823,706183665.7500,5634471.5938,-0.0000,-0.0000,0,0.3283,-0.4127,-0.6554,436.9325,305.7490,352.5511,1,1,149.49,9.38,-31.15,108.95,44.72,17.89,-17.89,62.61,95.63,0.00,16.61,49.86
17.178,-195.7781,1.6549,341.5578,0.0000,1.2078,468.0000,-195.7781,-126.4422,-1374.1398,-692.7235,712327746.0625,6144080.3125,-0.0000,-0.0000,0,0.3663,-0.3961,-0.6428,444.2219,317.9624,341.5578,1,1,136.72,5.34,-32.21,99.17,88.15,17.63,-17.63,44.08,50.70,0.00,17.66,56.89
17.210,-178.7168,1.5902,355.4479,0.0000,1.2078,468.0000,-178.7168,-112.5521,-1378.5468,-695.6650,717347358.3125,5019612.2500,-0.0000,-0.0000,0,0.2982,-0.3627,-0.5749,461.2832,317.4379,355.4479,1,1,139.75,13.67,-23.16,102.92,107.11,17.85,0.00,71.41,37.96,2.09,24.54,38.04
17.246,-166.0271,1.5590,362.5627,0.0000,1.2078,468.0000,-166.0271,-105.4373,-1382.9460,-698.6491,722427289.6094,5079931.2969,-0.0000,-0.0000,0,0.2645,-0.3374,-0.5285,473.9729,303.5812,362.5627,1,1,121.65,6.21,-26.73,88.71,44.55,8.91,-17.82,106.91,73.58,3.26,13.15,0.00
17.279,-151.1133,1.5869,356.2018,0.0000,1.2078,468.0000,-151.1133,-111.7982,-1386.5890,-701.6677,727023272.2500,4595982.6406,-0.0000,-0.0000,0,0.2767,-0.3060,-0.4861,488.8867,319.8937,356.2018,1,1,110.93,3.54,-26.75,80.65,80.01,17.78,-8.89,80.01,36.65,0.00,20.31,13.36
17.311,-140.3519,1.5486,365.0140,0.0000,1.2078,468.0000,-140.3519,-102.9860,-1389.7941,-704.3270,731090282.0625,4067009.8125,-0.0000,-0.0000,0,0.2407,-0.2849,-0.4455,499.6481,315.4629,365.0140,1,1,106.66,9.26,-18.59,78.81,116.15,17.87,-8.93,71.48,4.32,0.00,13.76,18.71
17.348,-130.2497,1.6556,341.4207,0.0000,1.2078,468.0000,-130.2497,-126.5793,-1393.0731,-708.2316,736107375.8750,5017093.8125,-0.0000,-0.0000,0,0.3198,-0.2618,-0.4290,509.7503,317.9992,341.4207,1,1,96.42,5.73,-19.80,70.89,71.29,0.00,0.00,89.12,32.02,10.00,21.88,0.00
17.382,-117.2214,1.5589,362.5897,0.0000,1.2078,468.0000,-117.2214,-105.4103,-1395.6141,-711.0668,739862295.1016,3754919.2266,-0.0000,-0.0000,0,0.2366,-0.2374,-0.3739,522.7786,321.7127,362.5897,1,1,104.85,21.51,-3.07,80.27,8.90,17.80,0.00,17.80,88.72,8.39,8.50,62.84
17.413,-107.7847,1.5415,366.6986,0.0000,1.2078,468.0000,-107.7847,-101.3014,-1397.6694,-713.5603,743055426.5391,3193131.4375,-0.0000,-0.0000,0,0.2194,-0.2185,-0.3417,532.2153,314.1541,366.6986,1,1,86.15,10.58,-10.84,64.72,26.83,8.94,0.00,89.43,59.44,6.72,14.73,0.00
17.447,-94.4408,1.5489,364.9246,0.0000,1.2078,468.0000,-94.4408,-103.0754,-1399.4739,-716.3667,746300868.1250,3245441.5859,-0.0000,-0.0000,0,0.2195,-0.1912,-0.3004,545.5592,321.4336,364.9246,1,1,79.48,9.93,-9.65,59.91,97.25,17.68,0.00,70.73,0.00,0.00,13.79,4.18
17.480,-87.9627,1.5400,367.0440,0.0000,1.2078,468.0000,-87.9627,-100.9560,-1400.9686,-718.9500,749191132.1797,2890264.0547,-0.0000,-0.0000,0,0.2107,-0.1782,-0.2789,552.0373,319.4955,367.0440,1,1,73.98,13.10,-4.11,56.77,89.39,0.00,0.00,62.57,0.00,15.90,9.35,8.19
17.514,-70.0696,1.5132,373.5543,0.0000,1.2078,468.0000,-70.0696,-94.4457,-1401.9200,-721.4227,751614202.8555,2423070.6758,-0.0000,-0.0000,0,0.1860,-0.1423,-0.2201,569.9304,324.2505,373.5543,1,1,69.88,13.15,-2.83,53.90,80.32,8.92,0.00,62.47,3.61,8.80,8.33,5.97
17.546,-59.1098,1.5286,369.7897,0.0000,1.2078,468.0000,-59.1098,-98.2103,-1402.4694,-723.8890,753769838.0684,2155635.2129,-0.0000,-0.0000,0,0.1941,-0.1199,-0.1869,580.8902,317.1060,369.7897,1,1,58.56,13.27,0.66,45.95,71.20,8.90,0.00,44.50,1.84,8.91,6.60,13.99
17.579,-45.1031,1.5088,374.6390,0.0000,1.2078,468.0000,-45.1031,-93.3610,-1402.5674,-726.2074,755506894.5703,1737056.5020,-0.0000,-0.0000,0,0.1775,-0.0917,-0.1417,594.8969,322.5276,374.6390,1,1,55.33,17.17,6.46,44.62,62.33,8.90,0.00,44.52,6.34,12.04,11.24,12.90
17.614,-34.8900,1.5033,376.0006,0.0000,1.2078,468.0000,-34.8900,-91.9994,-1402.3107,-728.7154,757144303.1270,1637408.5566,-0.0000,-0.0000,0,0.1722,-0.0710,-0.1095,605.1100,324.7112,376.0006,1,1,46.90,17.72,9.60,38.78,35.69,8.92,0.00,35.69,20.91,12.46,13.76,15.30
17.646,-28.8550,1.4939,378.3779,0.0000,1.2078,468.0000,-28.8550,-89.6221,-1401.8842,-730.9026,758438205.2441,1293902.1172,-0.0000,-0.0000,0,0.1650,-0.0588,-0.0903,611.1450,322.8725,378.3779,1,1,41.84,19.24,12.97,35.57,44.44,17.78,8.89,35.56,9.86,6.60,9.35,12.83
17.683,-19.9487,1.4919,378.8736,0.0000,1.2078,468.0000,-19.9487,-89.1264,-1401.0729,-733.3688,759671544.4575,1233339.2134,-0.0000,-0.0000,0,0.1629,-0.0408,-0.0625,620.0513,324.6490,378.8736,1,1,38.22,19.49,14.32,33.04,44.69,17.87,17.87,35.75,6.77,6.72,3.24,10.66
17.716,-13.8305,1.4777,382.5084,0.0000,1.2078,468.0000,-13.8305,-85.4916,-1400.1328,-735.4851,760565565.0972,894020.6396,-0.0000,-0.0000,0,0.1531,-0.0284,-0.0433,626.1695,326.4556,382.5084,1,1,34.21,21.23,17.65,30.63,35.74,26.80,17.87,35.74,10.72,0.97,5.91,8.73
17.749,-7.7700,1.4829,381.1675,0.0000,1.2078,468.0000,-7.7700,-86.8325,-1399.0132,-737.6035,761341278.1450,775713.0479,-0.0000,-0.0000,0,0.1563,-0.0161,-0.0246,632.2300,323.5381,381.1675,1,1,30.12,21.08,18.60,27.64,26.78,26.78,8.93,26.78,14.61,0.86,13.83,13.51
17.783,-5.6487,1.4803,381.8447,0.0000,1.2078,468.0000,-5.6487,-86.1553,-1397.7910,-739.7579,762077966.8977,736688.7527,-0.0000,-0.0000,0,0.1545,-0.0118,-0.0180,634.3513,323.1525,381.8447,1,1,28.14,23.02,21.61,26.73,26.79,8.93,17.86,17.86,13.02,16.70,9.09,19.92
17.816,-2.1347,1.4660,385.5611,0.0000,1.2078,468.0000,-2.1347,-82.4389,-1396.4716,-741.7552,762635273.7800,557306.8823,-0.0000,-0.0000,0,0.1451,-0.0047,-0.0071,637.8653,326.4693,385.5611,1,1,26.98,23.23,22.20,25.95,8.93,8.93,17.85,8.93,26.39,16.88,9.58,26.45
17.851,0.0032,1.4686,384.8999,0.0000,1.2078,468.0000,0.0032,-83.1001,-1395.0066,-743.8828,763193406.4076,558132.6276,-0.0000,-0.0000,0,0.1467,-0.0003,-0.0005,640.0032,328.3934,384.8999,1,1,24.03,22.55,22.14,23.63,8.91,8.91,17.82,8.91,24.05,16.36,9.57,24.61
17.884,0.3647,1.4571,387.9219,0.0000,1.2078,468.0000,0.3647,-80.0781,-1393.6206,-745.7793,763639620.2563,446213.8488,-0.0000,-0.0000,0,0.1393,0.0004,0.0006,640.3647,329.9120,387.9219,1,1,23.41,23.31,23.28,23.38,17.88,26.82,17.88,17.88,16.39,2.64,10.43,17.24
17.917,1.4270,1.4629,386.3983,0.0000,1.2078,468.0000,1.4270,-81.6017,-1392.1818,-747.7504,764109458.0164,469837.7600,-0.0000,-0.0000,0,0.1430,0.0026,0.0039,641.4270,330.6689,386.3983,1,1,22.08,22.21,22.25,22.12,8.86,17.73,17.73,8.86,22.54,9.04,9.73,23.44
17.936,1.4270,1.4629,386.3983,0.0000,1.2078,468.0000,1.4270,-81.6017,-1391.3733,-748.8578,764375634.0164,266176.0000,-0.0000,-0.0000,0,0.1430,0.0026,0.0039,641.4270,330.6689,386.3983,1,1,22.24,23.06,23.28,22.46,26.63,8.88,8.88,17.75,8.45,16.80,17.64,16.61
17.981,2.5545,1.4551,388.4666,0.0000,1.2078,468.0000,2.5545,-79.5334,-1389.3831,-751.4219,764915364.8546,539730.8383,-0.0000,-0.0000,0,0.1380,0.0049,0.0073,642.5545,333.1956,388.4666,1,1,22.24,23.06,23.28,22.46,17.88,17.88,17.88,17.88,15.46,9.61,10.45,16.52
18.018,1.4748,1.4248,396.7174,0.0000,1.2078,468.0000,1.4748,-71.2826,-1387.7563,-753.2592,765167880.7892,252515.9346,-0.0000,-0.0000,0,0.1188,0.0027,0.0040,641.4748,331.1917,396.7174,1,1,20.98,22.53,22.95,21.39,17.77,17.77,17.77,17.77,14.54,9.27,10.27,15.75
18.037,1.4748,1.4248,396.7174,0.0000,1.2078,468.0000,1.4748,-71.2826,-1386.9454,-754.1750,765295624.7892,127744.0000,-0.0000,-0.0000,0,0.1188,0.0027,0.0040,641.4748,331.1917,396.7174,1,1,18.37,19.23,19.45,18.60,17.77,17.77,17.77,26.65,12.46,6.63,7.48,6.41
18.055,1.4577,1.4552,388.4351,0.0000,1.2078,468.0000,1.4577,-79.5649,-1386.1718,-755.1979,765531584.7031,235959.9139,-0.0000,-0.0000,0,0.1381,0.0026,0.0040,641.4577,332.4326,388.4351,1,1,18.37,19.23,19.45,18.60,17.77,26.66,26.66,26.66,12.46,0.00,0.37,6.40
18.086,1.4792,1.4439,391.4641,0.0000,1.2078,468.0000,1.4792,-76.5359,-1384.8333,-756.8726,765870283.0333,338698.3302,-0.0000,-0.0000,0,0.1309,0.0027,0.0040,641.4792,330.9153,391.4641,1,1,21.44,22.28,22.51,21.67,17.82,17.82,26.73,17.82,14.88,9.04,2.75,15.93
18.119,0.0008,1.4355,393.7551,0.0000,1.2078,468.0000,0.0008,-74.2449,-1383.4934,-758.5347,766202338.0756,332055.0422,-0.0000,-0.0000,0,0.1255,-0.0003,-0.0005,640.0008,329.8177,393.7551,1,1,20.28,21.14,21.37,20.51,17.83,17.83,26.75,26.75,13.94,8.11,1.83,7.86
18.153,0.0034,1.4433,391.6260,0.0000,1.2078,468.0000,0.0034,-76.3740,-1382.0631,-760.3823,766616626.2474,414288.1719,-0.0000,-0.0000,0,0.1305,-0.0003,-0.0005,640.0034,327.3080,391.6260,1,1,20.05,19.94,19.92,20.02,8.91,8.91,17.81,26.72,20.89,14.30,7.82,7.49
18.187,1.1011,1.4328,394.5115,0.0000,1.2078,468.0000,1.1011,-73.4885,-1380.6334,-762.0845,766924944.4468,308318.1993,-0.0000,-0.0000,0,0.1238,0.0019,0.0028,641.1011,329.4675,394.5115,1,1,20.83,20.73,20.70,20.80,17.81,17.81,8.91,8.91,14.40,7.81,15.58,22.37
18.219,0.7405,1.4342,394.1222,0.0000,1.2078,468.0000,0.7405,-73.8778,-1379.2467,-763.7625,767248345.1440,323400.6973,-0.0000,-0.0000,0,0.1247,0.0012,0.0018,640.7405,331.4851,394.1222,1,1,19.32,19.93,20.10,19.48,17.86,26.79,8.93,26.79,13.16,0.00,15.08,7.01
18.251,0.3713,1.4390,392.8146,0.0000,1.2078,468.0000,0.3713,-75.1854,-1377.9070,-765.4400,767607558.3817,359213.2377,-0.0000,-0.0000,0,0.1277,0.0004,0.0006,640.3713,331.5984,392.8146,1,1,19.61,19.99,20.09,19.71,8.93,8.93,8.93,17.85,20.54,14.33,15.08,14.34
18.287,1.4945,1.4131,400.0140,0.0000,1.2078,468.0000,1.4945,-67.9860,-1376.4023,-767.0217,767783190.5109,175632.1292,-0.0000,-0.0000,0,0.1116,0.0027,0.0040,641.4945,334.2669,400.0140,1,1,20.24,20.38,20.42,20.28,17.86,17.86,8.93,8.93,13.90,7.50,15.35,21.94
18.319,-0.3750,1.4344,394.0642,0.0000,1.2078,468.0000,-0.3750,-73.9358,-1375.0879,-768.6576,768135255.8225,352065.3116,-0.0000,-0.0000,0,0.1249,-0.0011,-0.0016,639.6250,333.7406,394.0642,1,1,17.22,18.09,18.32,17.45,0.00,17.84,8.92,8.92,25.78,5.69,13.68,19.69
18.354,0.7364,1.4087,401.2659,0.0000,1.2078,468.0000,0.7364,-66.7341,-1373.6198,-770.1846,768301085.9689,165830.1464,-0.0000,-0.0000,0,0.1089,0.0012,0.0017,640.7364,334.9450,401.2659,1,1,20.09,19.75,19.65,20.00,8.94,8.94,8.94,8.94,20.93,14.14,14.74,21.72
18.386,0.7442,1.4133,399.9423,0.0000,1.2078,468.0000,0.7442,-68.0577,-1372.2520,-771.6503,768492106.6698,191020.7009,-0.0000,-0.0000,0,0.1118,0.0012,0.0018,640.7442,336.5943,399.9423,1,1,17.10,17.48,17.58,17.20,8.89,8.89,17.77,17.77,18.58,12.37,6.01,12.42
18.419,1.1152,1.3918,406.1211,0.0000,1.2078,468.0000,1.1152,-61.8789,-1370.8573,-772.9277,768521991.8207,29885.1509,-0.0000,-0.0000,0,0.0988,0.0020,0.0028,641.1152,337.3603,406.1211,1,1,17.55,17.93,18.03,17.65,17.82,17.82,17.82,26.73,11.79,5.59,6.34,5.61
18.453,0.3737,1.3978,404.3855,0.0000,1.2078,468.0000,0.3737,-63.6145,-1369.4675,-774.2816,768617268.8895,95277.0688,-0.0000,-0.0000,0,0.1024,0.0004,0.0006,640.3737,340.2974,404.3855,1,1,15.33,15.96,16.12,15.49,17.82,17.82,17.82,26.73,10.02,4.01,4.81,3.88
18.485,-0.7507,1.4009,403.4928,0.0000,1.2078,468.0000,-0.7507,-64.5072,-1368.1542,-775.6257,768760085.0846,142816.1951,-0.0000,-0.0000,0,0.1043,-0.0019,-0.0027,639.2493,339.2275,403.4928,1,1,16.21,16.35,16.38,16.24,17.81,8.91,8.91,26.72,10.72,11.45,12.16,4.49
18.518,-0.3763,1.4147,399.5515,0.0000,1.2078,468.0000,-0.3763,-68.4485,-1366.8430,-777.0823,768994580.5038,234495.4192,-0.0000,-0.0000,0,0.1127,-0.0011,-0.0016,639.6237,334.9762,399.5515,1,1,16.97,16.37,16.22,16.81,17.86,8.93,17.86,8.93,11.29,11.46,4.86,19.17
18.552,0.3704,1.4051,402.2964,0.0000,1.2078,468.0000,0.3704,-65.7036,-1365.3959,-778.5650,769159288.4082,164707.9044,-0.0000,-0.0000,0,0.1068,0.0004,0.0006,640.3704,334.0808,402.2964,1,1,18.15,17.80,17.71,18.06,17.81,17.81,17.81,17.81,12.28,5.50,6.09,13.07
18.587,-1.5023,1.4001,403.7172,0.0000,1.2078,468.0000,-1.5023,-64.2828,-1364.0481,-779.9629,769328924.2549,169635.8467,-0.0000,-0.0000,0,0.1038,-0.0034,-0.0050,638.4977,335.5387,403.7172,1,1,16.91,17.05,17.08,16.94,17.84,8.92,17.84,17.84,11.27,12.01,5.57,12.16
18.622,-0.3802,1.4026,402.9909,0.0000,1.2078,468.0000,-0.3802,-65.0091,-1362.5972,-781.4521,769502497.7758,173573.5209,-0.0000,-0.0000,0,0.1053,-0.0011,-0.0016,639.6198,334.4279,402.9909,1,1,17.20,16.12,15.84,16.92,17.46,8.73,17.46,8.73,11.81,11.43,4.88,19.43
18.654,-0.7639,1.3984,404.2148,0.0000,1.2078,468.0000,-0.7639,-63.7852,-1361.3248,-782.7316,769636734.0969,134236.3212,-0.0000,-0.0000,0,0.1028,-0.0019,-0.0028,639.2361,335.0448,404.2148,1,1,16.98,16.63,16.54,16.89,8.94,17.88,8.94,8.94,18.46,4.52,12.26,19.24
18.686,-0.7631,1.3980,404.3153,0.0000,1.2078,468.0000,-0.7631,-63.6847,-1360.0659,-783.9945,769769530.8848,132796.7878,-0.0000,-0.0000,0,0.1026,-0.0019,-0.0028,639.2369,335.8433,404.3153,1,1,16.73,16.13,15.98,16.58,8.89,8.89,17.78,17.78,18.30,11.31,4.73,11.92
18.721,-0.7516,1.3913,406.2785,0.0000,1.2078,468.0000,-0.7516,-61.7215,-1358.6423,-785.3524,769867389.1890,97858.3042,-0.0000,-0.0000,0,0.0985,-0.0019,-0.0027,639.2484,336.8130,406.2785,1,1,16.70,16.10,15.94,16.54,8.94,17.88,8.94,8.94,18.24,4.10,11.79,18.97
18.754,0.3720,1.3628,414.7553,0.0000,1.2078,468.0000,0.3720,-53.2447,-1357.2913,-786.3275,769716037.9263,-151351.2626,-0.0000,-0.0000,0,0.0819,0.0004,0.0006,640.3720,340.1709,414.7553,1,1,16.05,15.46,15.31,15.90,0.00,8.84,8.84,17.68,24.88,10.82,11.36,11.47
18.789,-0.3784,1.3864,407.6979,0.0000,1.2078,468.0000,-0.3784,-60.3021,-1355.8893,-787.6033,769769358.3012,53320.3749,-0.0000,-0.0000,0,0.0956,-0.0011,-0.0016,639.6216,337.5398,407.6979,1,1,12.94,13.08,13.12,12.98,17.81,8.90,8.90,8.90,8.14,8.87,9.56,16.15
18.821,-0.0033,1.3839,408.4412,0.0000,1.2078,468.0000,-0.0033,-59.5588,-1354.5685,-788.7701,769793974.8115,24616.5103,-0.0000,-0.0000,0,0.0942,-0.0003,-0.0005,639.9967,339.4176,408.4412,1,1,15.44,15.09,15.00,15.35,8.93,8.93,0.00,8.93,17.25,10.46,18.20,18.04
18.854,0.3693,1.3605,415.4556,0.0000,1.2078,468.0000,0.3693,-52.5444,-1353.2280,-789.7142,769631539.3882,-162435.4233,-0.0000,-0.0000,0,0.0806,0.0004,0.0006,640.3693,340.5520,415.4556,1,1,15.05,14.95,14.92,15.02,17.57,8.78,8.78,17.57,10.03,10.47,11.11,10.86
